
"Time";"HTI879B";
"24/11/2019  05:23:29";"49,584";
"24/11/2019  05:59:29";"49,730";
"24/11/2019  07:59:29";"49,730";
"24/11/2019  09:37:29";"49,882";
"24/11/2019  11:35:29";"50,042";
"24/11/2019  13:33:29";"49,882";
"24/11/2019  15:33:29";"49,730";
"24/11/2019  17:33:29";"49,584";
"24/11/2019  19:31:29";"49,424";
"24/11/2019  21:29:29";"49,618";
"24/11/2019  23:29:29";"49,466";
"25/11/2019  01:27:29";"49,535";
"25/11/2019  03:27:29";"49,424";
"25/11/2019  05:25:29";"49,618";
"25/11/2019  07:23:29";"49,730";
"25/11/2019  09:23:29";"49,882";
"25/11/2019  11:23:29";"49,771";
"25/11/2019  13:23:29";"50,195";
"25/11/2019  15:21:29";"50,077";
"25/11/2019  15:57:29";"50,465";
"25/11/2019  17:55:29";"50,500";
"25/11/2019  19:55:29";"50,389";
"25/11/2019  21:53:29";"50,535";
"25/11/2019  23:51:29";"50,500";
"26/11/2019  00:35:29";"50,847";
"26/11/2019  02:33:29";"50,805";
"26/11/2019  03:19:29";"51,118";
"26/11/2019  05:17:29";"51,007";
"26/11/2019  07:15:29";"50,805";
"26/11/2019  07:51:29";"50,347";
"26/11/2019  09:49:29";"50,660";
"26/11/2019  11:25:29";"51,007";
"26/11/2019  11:57:29";"51,423";
"26/11/2019  12:21:29";"51,118";
"26/11/2019  14:19:29";"51,423";
"26/11/2019  15:07:29";"51,007";
"26/11/2019  15:09:29";"50,500";
"26/11/2019  15:11:29";"51,007";
"26/11/2019  15:53:29";"51,277";
"26/11/2019  16:23:29";"50,805";
"26/11/2019  17:17:29";"51,007";
"26/11/2019  17:27:29";"50,805";
"26/11/2019  17:57:29";"50,694";
"26/11/2019  18:39:29";"50,347";
"26/11/2019  20:37:29";"50,042";
"26/11/2019  22:35:29";"49,771";
"27/11/2019  00:33:29";"49,771";
"27/11/2019  01:51:29";"49,313";
"27/11/2019  03:25:29";"49,618";
"27/11/2019  05:25:29";"49,618";
"27/11/2019  07:23:29";"49,931";
"27/11/2019  09:15:29";"50,389";
"27/11/2019  11:15:29";"50,535";
"27/11/2019  13:15:29";"50,694";
"27/11/2019  15:13:29";"50,618";
"27/11/2019  17:13:29";"50,660";
"27/11/2019  19:11:29";"50,660";
"27/11/2019  21:09:29";"50,500";
"27/11/2019  23:09:29";"50,195";
"28/11/2019  01:09:29";"50,042";
"28/11/2019  03:07:29";"50,195";
"28/11/2019  05:05:29";"50,347";
"28/11/2019  07:03:29";"50,042";
"28/11/2019  09:01:29";"50,195";
"28/11/2019  10:59:29";"50,347";
"28/11/2019  12:57:29";"50,660";
"28/11/2019  14:55:29";"50,618";
"28/11/2019  16:55:29";"50,465";
"28/11/2019  17:35:29";"50,313";
"28/11/2019  17:37:29";"48,459";
"28/11/2019  17:39:29";"44,781";
"28/11/2019  17:41:29";"43,094";
"28/11/2019  17:45:29";"41,866";
"28/11/2019  17:53:29";"40,179";
"28/11/2019  17:59:29";"40,984";
"28/11/2019  18:09:29";"39,881";
"28/11/2019  18:25:29";"38,194";
"28/11/2019  19:33:29";"33,613";
"28/11/2019  19:45:29";"33,190";
"28/11/2019  19:59:29";"32,739";
"28/11/2019  20:11:29";"32,281";
"28/11/2019  20:31:29";"31,823";
"28/11/2019  20:55:29";"31,399";
"28/11/2019  21:19:29";"30,907";
"28/11/2019  21:53:29";"30,414";
"28/11/2019  22:25:29";"29,997";
"28/11/2019  23:15:29";"29,498";
"29/11/2019  00:27:29";"29,081";
"29/11/2019  02:25:29";"28,623";
"29/11/2019  04:23:29";"28,283";
"29/11/2019  06:23:29";"28,012";
"29/11/2019  08:21:29";"27,867";
"29/11/2019  10:21:29";"28,165";
"29/11/2019  12:19:29";"28,401";
"29/11/2019  14:19:29";"28,401";
"29/11/2019  15:35:29";"28,359";
"29/11/2019  15:37:29";"26,992";
"29/11/2019  15:45:29";"25,625";
"29/11/2019  16:03:29";"26,083";
"29/11/2019  16:51:29";"25,625";
"29/11/2019  17:23:29";"25,160";
"29/11/2019  17:25:29";"25,014";
"29/11/2019  17:27:29";"21,828";
"29/11/2019  17:29:29";"24,563";
"29/11/2019  17:31:29";"25,923";
"29/11/2019  17:39:29";"26,423";
"29/11/2019  18:01:29";"26,881";
"29/11/2019  18:33:29";"27,332";
"29/11/2019  19:15:29";"27,749";
"29/11/2019  19:57:29";"28,241";
"29/11/2019  20:43:29";"28,665";
"29/11/2019  21:53:29";"29,123";
"29/11/2019  23:53:29";"29,310";
"30/11/2019  01:51:29";"29,345";
"30/11/2019  03:49:29";"29,463";
"30/11/2019  05:49:29";"29,463";
"30/11/2019  07:13:29";"28,970";
"30/11/2019  09:13:29";"28,512";
"30/11/2019  11:11:29";"28,852";
"30/11/2019  12:49:29";"29,269";
"30/11/2019  14:49:29";"29,574";
"30/11/2019  16:49:29";"29,734";
"30/11/2019  18:29:29";"29,310";
"30/11/2019  19:49:29";"28,810";
"30/11/2019  21:13:29";"28,401";
"30/11/2019  22:35:29";"27,943";
"01/12/2019  00:01:29";"27,443";
"01/12/2019  01:51:29";"27,027";
"01/12/2019  03:51:29";"26,721";
"01/12/2019  05:49:29";"26,721";
"01/12/2019  07:47:29";"27,179";
"01/12/2019  09:03:29";"27,603";
"01/12/2019  09:49:29";"28,089";
"01/12/2019  10:21:29";"28,512";
"01/12/2019  11:05:29";"28,970";
"01/12/2019  12:03:29";"29,421";
"01/12/2019  13:01:29";"29,921";
"01/12/2019  14:31:29";"30,337";
"01/12/2019  16:31:29";"30,532";
"01/12/2019  18:29:29";"30,490";
"01/12/2019  20:27:29";"30,830";
"01/12/2019  22:05:29";"30,337";
"01/12/2019  23:27:29";"29,879";
"02/12/2019  01:25:29";"29,463";
"02/12/2019  02:47:29";"29,005";
"02/12/2019  04:45:29";"28,852";
"02/12/2019  06:43:29";"28,699";
"02/12/2019  08:43:29";"28,547";
"02/12/2019  10:09:29";"29,005";
"02/12/2019  11:09:29";"29,463";
"02/12/2019  12:25:29";"29,879";
"02/12/2019  13:39:29";"30,379";
"02/12/2019  15:37:29";"30,490";
"02/12/2019  17:37:29";"30,643";
"02/12/2019  18:31:29";"30,337";
"02/12/2019  18:33:29";"28,359";
"02/12/2019  18:41:29";"25,507";
"02/12/2019  18:55:29";"24,750";
"02/12/2019  19:15:29";"24,292";
"02/12/2019  19:31:29";"23,799";
"02/12/2019  19:47:29";"23,376";
"02/12/2019  19:55:29";"23,230";
"02/12/2019  19:57:29";"24,098";
"02/12/2019  19:59:29";"27,179";
"02/12/2019  20:07:29";"27,638";
"02/12/2019  20:51:29";"27,943";
"02/12/2019  20:53:29";"29,768";
"02/12/2019  20:55:29";"34,183";
"02/12/2019  20:57:29";"36,778";
"02/12/2019  20:59:29";"38,465";
"02/12/2019  21:03:29";"40,145";
"02/12/2019  21:07:29";"41,949";
"02/12/2019  21:11:29";"43,323";
"02/12/2019  21:15:29";"44,399";
"02/12/2019  21:19:29";"46,086";
"02/12/2019  21:41:29";"50,847";
"02/12/2019  21:45:29";"50,535";
"02/12/2019  21:51:29";"50,236";
"02/12/2019  22:31:29";"50,736";
"02/12/2019  22:51:29";"51,152";
"02/12/2019  23:23:29";"51,347";
"03/12/2019  00:27:29";"51,499";
"03/12/2019  01:23:29";"51,499";
"03/12/2019  01:25:29";"50,736";
"03/12/2019  01:33:29";"51,465";
"03/12/2019  01:57:29";"51,388";
"03/12/2019  01:59:29";"50,882";
"03/12/2019  02:11:29";"51,347";
"03/12/2019  02:19:29";"51,312";
"03/12/2019  02:21:29";"50,535";
"03/12/2019  02:23:29";"51,312";
"03/12/2019  02:35:29";"51,194";
"03/12/2019  02:37:29";"50,424";
"03/12/2019  02:43:29";"51,041";
"03/12/2019  02:57:29";"50,882";
"03/12/2019  04:45:29";"50,389";
"03/12/2019  06:45:29";"50,882";
"03/12/2019  06:55:29";"50,771";
"03/12/2019  07:21:29";"50,736";
"03/12/2019  07:23:29";"50,118";
"03/12/2019  07:29:29";"50,736";
"03/12/2019  09:09:29";"51,152";
"03/12/2019  09:49:29";"51,499";
"03/12/2019  10:57:29";"51,964";
"03/12/2019  12:57:29";"52,277";
"03/12/2019  14:55:29";"52,422";
"03/12/2019  16:53:29";"52,582";
"03/12/2019  18:53:29";"52,582";
"03/12/2019  20:51:29";"52,540";
"03/12/2019  21:11:29";"52,422";
"03/12/2019  21:13:29";"51,805";
"03/12/2019  21:17:29";"52,582";
"03/12/2019  22:11:29";"52,388";
"03/12/2019  23:07:29";"52,388";
"03/12/2019  23:11:29";"51,659";
"03/12/2019  23:15:29";"52,422";
"04/12/2019  00:01:29";"52,422";
"04/12/2019  00:03:29";"51,805";
"04/12/2019  00:07:29";"52,540";
"04/12/2019  00:45:29";"52,735";
"04/12/2019  00:47:29";"51,964";
"04/12/2019  00:53:29";"52,540";
"04/12/2019  01:21:29";"52,422";
"04/12/2019  01:23:29";"51,659";
"04/12/2019  01:25:29";"52,235";
"04/12/2019  02:09:29";"52,235";
"04/12/2019  02:11:29";"51,499";
"04/12/2019  02:15:29";"52,277";
"04/12/2019  04:13:29";"52,277";
"04/12/2019  06:13:29";"52,311";
"04/12/2019  08:11:29";"52,277";
"04/12/2019  10:11:29";"52,464";
"04/12/2019  12:09:29";"52,311";
"04/12/2019  14:07:29";"52,277";
"04/12/2019  16:05:29";"52,006";
"04/12/2019  18:05:29";"52,117";
"04/12/2019  18:19:29";"51,805";
"04/12/2019  18:29:29";"51,499";
"04/12/2019  18:37:29";"51,229";
"04/12/2019  18:53:29";"50,847";
"04/12/2019  19:15:29";"50,424";
"04/12/2019  20:11:29";"50,271";
"04/12/2019  22:09:29";"50,313";
"04/12/2019  22:27:29";"50,583";
"04/12/2019  22:57:29";"50,424";
"04/12/2019  23:49:29";"50,736";
"05/12/2019  00:25:29";"51,194";
"05/12/2019  01:27:29";"50,847";
"05/12/2019  02:41:29";"50,535";
"05/12/2019  04:39:29";"50,583";
"05/12/2019  05:09:29";"50,535";
"05/12/2019  07:07:29";"50,583";
"05/12/2019  07:21:29";"50,118";
"05/12/2019  09:21:29";"50,271";
"05/12/2019  10:11:29";"50,694";
"05/12/2019  12:03:29";"51,194";
"05/12/2019  14:03:29";"51,194";
"05/12/2019  14:15:29";"50,583";
"05/12/2019  14:17:29";"51,194";
"05/12/2019  14:33:29";"50,736";
"05/12/2019  16:31:29";"50,583";
"05/12/2019  18:31:29";"50,313";
"05/12/2019  19:05:29";"49,965";
"05/12/2019  21:03:29";"49,660";
"05/12/2019  23:01:29";"49,348";
"06/12/2019  00:59:29";"49,535";
"06/12/2019  02:59:29";"49,535";
"06/12/2019  04:59:29";"49,500";
"06/12/2019  06:57:29";"49,535";
"06/12/2019  08:55:29";"49,195";
"06/12/2019  09:15:29";"49,535";
"06/12/2019  10:03:29";"49,965";
"06/12/2019  10:33:29";"50,424";
"06/12/2019  10:35:29";"48,730";
"06/12/2019  10:37:29";"44,628";
"06/12/2019  10:39:29";"43,053";
"06/12/2019  10:43:29";"41,866";
"06/12/2019  10:53:29";"39,881";
"06/12/2019  10:55:29";"40,762";
"06/12/2019  11:01:29";"40,450";
"06/12/2019  11:11:29";"39,423";
"06/12/2019  12:17:29";"34,530";
"06/12/2019  12:31:29";"33,849";
"06/12/2019  12:43:29";"33,273";
"06/12/2019  12:57:29";"32,815";
"06/12/2019  13:15:29";"32,357";
"06/12/2019  13:33:29";"31,899";
"06/12/2019  14:01:29";"31,441";
"06/12/2019  14:23:29";"30,990";
"06/12/2019  15:03:29";"30,532";
"06/12/2019  15:37:29";"30,067";
"06/12/2019  16:15:29";"29,574";
"06/12/2019  16:53:29";"29,123";
"06/12/2019  17:41:29";"28,734";
"06/12/2019  18:21:29";"28,241";
"06/12/2019  19:09:29";"27,749";
"06/12/2019  19:59:29";"27,332";
"06/12/2019  21:05:29";"26,881";
"06/12/2019  22:13:29";"26,423";
"06/12/2019  23:27:29";"25,923";
"07/12/2019  01:25:29";"25,659";
"07/12/2019  03:21:29";"25,201";
"07/12/2019  05:21:29";"24,861";
"07/12/2019  07:21:29";"24,563";
"07/12/2019  09:19:29";"24,709";
"07/12/2019  10:57:29";"25,201";
"07/12/2019  12:01:29";"25,659";
"07/12/2019  12:59:29";"26,118";
"07/12/2019  14:11:29";"26,534";
"07/12/2019  15:15:29";"26,839";
"07/12/2019  15:17:29";"25,625";
"07/12/2019  15:21:29";"24,563";
"07/12/2019  15:27:29";"23,647";
"07/12/2019  15:43:29";"24,098";
"07/12/2019  16:41:29";"23,799";
"07/12/2019  16:43:29";"23,154";
"07/12/2019  16:45:29";"24,674";
"07/12/2019  16:49:29";"25,285";
"07/12/2019  17:17:29";"25,771";
"07/12/2019  18:03:29";"26,229";
"07/12/2019  18:41:29";"26,680";
"07/12/2019  19:51:29";"27,145";
"07/12/2019  21:51:29";"27,408";
"07/12/2019  23:51:29";"27,443";
"08/12/2019  01:49:29";"27,290";
"08/12/2019  03:49:29";"26,992";
"08/12/2019  05:33:29";"26,569";
"08/12/2019  07:31:29";"26,229";
"08/12/2019  09:29:29";"26,270";
"08/12/2019  10:47:29";"26,680";
"08/12/2019  11:53:29";"27,145";
"08/12/2019  12:53:29";"27,603";
"08/12/2019  14:15:29";"28,054";
"08/12/2019  16:13:29";"28,359";
"08/12/2019  18:11:29";"28,054";
"08/12/2019  20:11:29";"27,790";
"08/12/2019  22:09:29";"27,638";
"09/12/2019  00:01:29";"27,145";
"09/12/2019  01:31:29";"26,680";
"09/12/2019  02:53:29";"26,229";
"09/12/2019  04:53:29";"25,958";
"09/12/2019  06:53:29";"26,118";
"09/12/2019  08:51:29";"26,423";
"09/12/2019  10:51:29";"26,881";
"09/12/2019  12:49:29";"27,145";
"09/12/2019  14:47:29";"27,145";
"09/12/2019  16:47:29";"27,443";
"09/12/2019  17:45:29";"26,992";
"09/12/2019  19:43:29";"26,534";
"09/12/2019  21:41:29";"26,229";
"09/12/2019  23:41:29";"26,083";
"10/12/2019  01:41:29";"25,923";
"10/12/2019  03:39:29";"25,659";
"10/12/2019  05:11:29";"25,160";
"10/12/2019  06:45:29";"24,709";
"10/12/2019  08:45:29";"24,403";
"10/12/2019  10:05:29";"24,827";
"10/12/2019  11:27:29";"25,319";
"10/12/2019  12:49:29";"25,736";
"10/12/2019  14:39:29";"26,229";
"10/12/2019  16:39:29";"26,534";
"10/12/2019  18:39:29";"26,680";
"10/12/2019  20:39:29";"26,381";
"10/12/2019  22:15:29";"25,923";
"11/12/2019  00:13:29";"25,625";
"11/12/2019  02:11:29";"25,472";
"11/12/2019  04:11:29";"25,319";
"11/12/2019  06:09:29";"25,319";
"11/12/2019  08:07:29";"25,319";
"11/12/2019  10:05:29";"25,472";
"11/12/2019  12:05:29";"25,771";
"11/12/2019  14:05:29";"26,083";
"11/12/2019  16:03:29";"26,194";
"11/12/2019  18:01:29";"25,771";
"11/12/2019  20:01:29";"25,625";
"11/12/2019  21:59:29";"25,472";
"11/12/2019  23:57:29";"25,625";
"12/12/2019  01:57:29";"25,625";
"12/12/2019  03:29:29";"25,160";
"12/12/2019  05:27:29";"24,861";
"12/12/2019  07:27:29";"24,861";
"12/12/2019  09:27:29";"25,014";
"12/12/2019  11:25:29";"25,319";
"12/12/2019  13:23:29";"25,472";
"12/12/2019  15:05:29";"25,923";
"12/12/2019  15:07:29";"22,890";
"12/12/2019  15:11:29";"22,432";
"12/12/2019  15:17:29";"20,919";
"12/12/2019  15:35:29";"20,003";
"12/12/2019  16:01:29";"19,552";
"12/12/2019  16:23:29";"19,094";
"12/12/2019  16:25:29";"18,490";
"12/12/2019  16:27:29";"21,370";
"12/12/2019  16:29:29";"23,341";
"12/12/2019  17:35:29";"23,799";
"12/12/2019  19:33:29";"24,098";
"12/12/2019  21:31:29";"24,028";
"12/12/2019  23:29:29";"23,952";
"13/12/2019  01:29:29";"23,841";
"13/12/2019  03:27:29";"23,952";
"13/12/2019  05:27:29";"23,799";
"13/12/2019  07:27:29";"24,098";
"13/12/2019  09:25:29";"24,563";
"13/12/2019  11:25:29";"25,014";
"13/12/2019  13:23:29";"25,319";
"13/12/2019  15:21:29";"25,472";
"13/12/2019  17:21:29";"25,771";
"13/12/2019  19:21:29";"25,736";
"13/12/2019  21:19:29";"25,583";
"13/12/2019  23:17:29";"25,472";
"14/12/2019  01:17:29";"25,160";
"14/12/2019  03:17:29";"25,625";
"14/12/2019  05:15:29";"26,083";
"14/12/2019  06:49:29";"26,534";
"14/12/2019  08:49:29";"26,680";
"14/12/2019  10:47:29";"27,145";
"14/12/2019  12:37:29";"27,603";
"14/12/2019  14:37:29";"27,901";
"14/12/2019  16:37:29";"27,901";
"14/12/2019  18:35:29";"27,443";
"14/12/2019  20:35:29";"27,145";
"14/12/2019  22:33:29";"26,839";
"15/12/2019  00:33:29";"26,680";
"15/12/2019  02:33:29";"26,569";
"15/12/2019  04:31:29";"26,381";
"15/12/2019  05:39:29";"25,958";
"15/12/2019  07:37:29";"25,812";
"15/12/2019  09:37:29";"25,923";
"15/12/2019  11:35:29";"26,229";
"15/12/2019  12:57:29";"26,680";
"15/12/2019  14:43:29";"27,145";
"15/12/2019  16:43:29";"27,443";
"15/12/2019  18:43:29";"27,145";
"15/12/2019  20:13:29";"26,721";
"15/12/2019  21:07:29";"26,270";
"15/12/2019  22:27:29";"25,771";
"16/12/2019  00:25:29";"25,361";
"16/12/2019  02:25:29";"25,201";
"16/12/2019  04:23:29";"25,049";
"16/12/2019  05:49:29";"25,507";
"16/12/2019  07:49:29";"25,812";
"16/12/2019  09:49:29";"25,958";
"16/12/2019  11:19:29";"26,423";
"16/12/2019  12:21:29";"26,839";
"16/12/2019  14:01:29";"27,332";
"16/12/2019  15:45:29";"27,749";
"16/12/2019  17:43:29";"27,901";
"16/12/2019  19:41:29";"27,978";
"16/12/2019  20:43:29";"27,603";
"16/12/2019  22:43:29";"27,332";
"17/12/2019  00:41:29";"27,027";
"17/12/2019  02:39:29";"27,332";
"17/12/2019  04:39:29";"27,179";
"17/12/2019  06:39:29";"27,179";
"17/12/2019  08:37:29";"27,367";
"17/12/2019  10:37:29";"27,443";
"17/12/2019  12:35:29";"27,749";
"17/12/2019  14:33:29";"28,054";
"17/12/2019  15:11:29";"28,241";
"17/12/2019  15:15:29";"36,022";
"17/12/2019  15:19:29";"38,618";
"17/12/2019  15:27:29";"41,831";
"17/12/2019  15:53:29";"49,500";
"17/12/2019  16:01:29";"49,042";
"17/12/2019  16:29:29";"49,389";
"17/12/2019  16:35:29";"49,965";
"17/12/2019  17:25:29";"50,424";
"17/12/2019  18:41:29";"50,847";
"17/12/2019  20:41:29";"51,041";
"17/12/2019  21:25:29";"51,465";
"17/12/2019  23:25:29";"51,499";
"18/12/2019  01:23:29";"51,499";
"18/12/2019  03:23:29";"51,659";
"18/12/2019  03:43:29";"51,194";
"18/12/2019  05:01:29";"51,659";
"18/12/2019  05:23:29";"51,499";
"18/12/2019  07:21:29";"51,805";
"18/12/2019  08:13:29";"51,465";
"18/12/2019  10:07:29";"51,805";
"18/12/2019  12:05:29";"51,964";
"18/12/2019  12:09:29";"51,964";
"18/12/2019  12:11:29";"51,347";
"18/12/2019  12:13:29";"51,964";
"18/12/2019  13:13:29";"51,659";
"18/12/2019  14:19:29";"52,117";
"18/12/2019  14:47:29";"51,659";
"18/12/2019  15:05:29";"52,117";
"18/12/2019  17:03:29";"52,006";
"18/12/2019  17:23:29";"51,770";
"18/12/2019  17:45:29";"52,117";
"18/12/2019  17:55:29";"51,930";
"18/12/2019  18:37:29";"51,659";
"18/12/2019  20:19:29";"51,312";
"18/12/2019  21:55:29";"51,194";
"18/12/2019  22:55:29";"51,041";
"18/12/2019  23:03:29";"50,882";
"18/12/2019  23:15:29";"50,424";
"18/12/2019  23:47:29";"49,931";
"19/12/2019  01:45:29";"50,118";
"19/12/2019  03:45:29";"50,271";
"19/12/2019  05:31:29";"49,965";
"19/12/2019  06:47:29";"49,660";
"19/12/2019  08:47:29";"49,660";
"19/12/2019  10:47:29";"49,806";
"19/12/2019  12:45:29";"50,236";
"19/12/2019  14:45:29";"50,118";
"19/12/2019  15:39:29";"50,236";
"19/12/2019  15:59:29";"50,583";
"19/12/2019  17:31:29";"50,236";
"19/12/2019  19:27:29";"49,771";
"19/12/2019  21:25:29";"50,236";
"19/12/2019  23:25:29";"49,931";
"20/12/2019  01:07:29";"49,466";
"20/12/2019  03:07:29";"49,660";
"20/12/2019  05:05:29";"49,660";
"20/12/2019  05:47:29";"49,313";
"20/12/2019  07:45:29";"49,348";
"20/12/2019  09:45:29";"49,195";
"20/12/2019  10:35:29";"49,660";
"20/12/2019  11:39:29";"49,931";
"20/12/2019  13:39:29";"50,424";
"20/12/2019  15:37:29";"50,236";
"20/12/2019  17:35:29";"50,236";
"20/12/2019  19:35:29";"50,077";
"20/12/2019  21:33:29";"49,965";
"20/12/2019  23:05:29";"50,271";
"21/12/2019  01:03:29";"50,389";
"21/12/2019  03:01:29";"50,535";
"21/12/2019  05:01:29";"51,007";
"21/12/2019  06:59:29";"50,535";
"21/12/2019  07:15:29";"50,736";
"21/12/2019  08:03:29";"51,152";
"21/12/2019  10:01:29";"51,041";
"21/12/2019  10:35:29";"51,347";
"21/12/2019  11:47:29";"51,583";
"21/12/2019  13:45:29";"51,617";
"21/12/2019  15:43:29";"51,930";
"21/12/2019  16:01:29";"51,930";
"21/12/2019  16:03:29";"51,312";
"21/12/2019  16:11:29";"51,583";
"21/12/2019  18:09:29";"51,770";
"21/12/2019  19:49:29";"51,465";
"21/12/2019  21:49:29";"51,770";
"21/12/2019  21:59:29";"51,465";
"21/12/2019  23:57:29";"51,465";
"22/12/2019  01:13:29";"51,007";
"22/12/2019  03:13:29";"51,007";
"22/12/2019  05:11:29";"50,847";
"22/12/2019  07:11:29";"50,847";
"22/12/2019  09:11:29";"51,118";
"22/12/2019  09:33:29";"50,847";
"22/12/2019  11:31:29";"50,660";
"22/12/2019  12:07:29";"50,347";
"22/12/2019  14:07:29";"50,500";
"22/12/2019  16:05:29";"50,736";
"22/12/2019  16:55:29";"50,389";
"22/12/2019  17:57:29";"50,195";
"22/12/2019  19:57:29";"50,042";
"22/12/2019  21:55:29";"50,236";
"22/12/2019  23:53:29";"50,535";
"23/12/2019  01:51:29";"50,500";
"23/12/2019  03:33:29";"50,000";
"23/12/2019  05:33:29";"50,042";
"23/12/2019  06:11:29";"49,730";
"23/12/2019  08:11:29";"49,730";
"23/12/2019  10:09:29";"49,535";
"23/12/2019  12:09:29";"49,466";
"23/12/2019  13:49:29";"49,931";
"23/12/2019  15:13:29";"49,466";
"23/12/2019  17:13:29";"49,618";
"23/12/2019  19:11:29";"49,424";
"23/12/2019  21:11:29";"49,771";
"23/12/2019  23:09:29";"49,730";
"24/12/2019  01:07:29";"49,771";
"24/12/2019  02:33:29";"50,195";
"24/12/2019  04:31:29";"49,771";
"24/12/2019  06:31:29";"49,771";
"24/12/2019  08:29:29";"49,882";
"24/12/2019  10:29:29";"50,153";
"24/12/2019  12:23:29";"50,500";
"24/12/2019  14:07:29";"50,660";
"24/12/2019  16:07:29";"50,771";
"24/12/2019  18:07:29";"50,424";
"24/12/2019  20:05:29";"50,805";
"24/12/2019  22:05:29";"50,500";
"24/12/2019  22:45:29";"50,847";
"25/12/2019  00:45:29";"50,805";
"25/12/2019  02:09:29";"50,805";
"25/12/2019  02:11:29";"51,312";
"25/12/2019  02:13:29";"50,660";
"25/12/2019  02:23:29";"50,965";
"25/12/2019  04:21:29";"50,965";
"25/12/2019  06:19:29";"50,535";
"25/12/2019  08:19:29";"50,660";
"25/12/2019  10:03:29";"50,847";
"25/12/2019  10:31:29";"51,277";
"25/12/2019  12:29:29";"51,770";
"25/12/2019  14:27:29";"51,312";
"25/12/2019  16:27:29";"51,277";
"25/12/2019  17:31:29";"51,007";
"25/12/2019  19:31:29";"51,007";
"25/12/2019  20:55:29";"50,965";
"25/12/2019  20:57:29";"51,617";
"25/12/2019  21:03:29";"50,965";
"25/12/2019  23:03:29";"51,007";
"25/12/2019  23:49:29";"50,618";
"26/12/2019  01:19:29";"50,236";
"26/12/2019  03:17:29";"50,077";
"26/12/2019  05:11:29";"49,771";
"26/12/2019  06:51:29";"49,660";
"26/12/2019  07:13:29";"49,466";
"26/12/2019  09:01:29";"49,153";
"26/12/2019  09:57:29";"49,618";
"26/12/2019  11:09:29";"49,965";
"26/12/2019  12:25:29";"50,424";
"26/12/2019  14:25:29";"50,694";
"26/12/2019  16:23:29";"51,007";
"26/12/2019  16:33:29";"50,535";
"26/12/2019  18:31:29";"50,618";
"26/12/2019  20:31:29";"50,313";
"26/12/2019  22:13:29";"49,931";
"26/12/2019  22:57:29";"49,466";
"26/12/2019  23:21:29";"49,153";
"27/12/2019  00:11:29";"48,890";
"27/12/2019  01:01:29";"48,390";
"27/12/2019  02:59:29";"47,967";
"27/12/2019  04:57:29";"48,078";
"27/12/2019  06:57:29";"48,078";
"27/12/2019  08:57:29";"48,119";
"27/12/2019  10:07:29";"48,584";
"27/12/2019  11:23:29";"48,695";
"27/12/2019  12:21:29";"49,001";
"27/12/2019  14:05:29";"49,313";
"27/12/2019  14:39:29";"49,771";
"27/12/2019  16:37:29";"49,618";
"27/12/2019  17:17:29";"49,466";
"27/12/2019  19:17:29";"49,466";
"27/12/2019  21:15:29";"49,153";
"27/12/2019  23:13:29";"49,466";
"28/12/2019  01:03:29";"49,313";
"28/12/2019  02:21:29";"49,042";
"28/12/2019  04:19:29";"49,153";
"28/12/2019  05:27:29";"48,695";
"28/12/2019  07:27:29";"49,042";
"28/12/2019  07:59:29";"48,695";
"28/12/2019  09:57:29";"49,042";
"28/12/2019  11:57:29";"49,195";
"28/12/2019  13:33:29";"49,466";
"28/12/2019  15:31:29";"49,348";
"28/12/2019  17:31:29";"49,195";
"28/12/2019  19:29:29";"48,890";
"28/12/2019  21:27:29";"49,042";
"28/12/2019  23:25:29";"49,153";
"29/12/2019  01:23:29";"48,695";
"29/12/2019  03:23:29";"48,855";
"29/12/2019  03:49:29";"48,390";
"29/12/2019  05:47:29";"48,272";
"29/12/2019  07:45:29";"47,925";
"29/12/2019  09:45:29";"47,967";
"29/12/2019  11:43:29";"48,237";
"29/12/2019  13:41:29";"48,237";
"29/12/2019  15:07:29";"48,695";
"29/12/2019  17:07:29";"48,348";
"29/12/2019  17:49:29";"48,661";
"29/12/2019  19:47:29";"48,966";
"29/12/2019  20:49:29";"48,543";
"29/12/2019  22:47:29";"48,237";
"30/12/2019  00:47:29";"48,078";
"30/12/2019  02:45:29";"48,237";
"30/12/2019  04:23:29";"47,925";
"30/12/2019  06:23:29";"48,237";
"30/12/2019  08:21:29";"48,237";
"30/12/2019  10:19:29";"48,237";
"30/12/2019  12:17:29";"48,543";
"30/12/2019  14:17:29";"49,001";
"30/12/2019  16:17:29";"49,466";
"30/12/2019  17:13:29";"49,001";
"30/12/2019  18:41:29";"48,584";
"30/12/2019  20:39:29";"48,459";
"30/12/2019  21:27:29";"48,890";
"30/12/2019  23:25:29";"49,153";
"31/12/2019  01:25:29";"49,001";
"31/12/2019  03:23:29";"49,153";
"31/12/2019  05:21:29";"48,890";
"31/12/2019  07:19:29";"48,855";
"31/12/2019  09:19:29";"48,695";
"31/12/2019  10:07:29";"49,153";
"31/12/2019  12:07:29";"49,153";
"31/12/2019  13:07:29";"49,618";
"31/12/2019  15:05:29";"49,660";
"31/12/2019  16:55:29";"49,313";
"31/12/2019  18:53:29";"48,890";
"31/12/2019  20:53:29";"48,543";
"31/12/2019  22:51:29";"48,161";
"01/01/2020  00:51:29";"47,967";
"01/01/2020  02:51:29";"47,654";
"01/01/2020  04:49:29";"47,967";
"01/01/2020  06:09:29";"48,237";
"01/01/2020  08:07:29";"48,272";
